sample status  in_reads        in_bp   too_short       too_long        too_many_n      out_reads       w/adapters      qualtrim_bp     out_bp
c4_fastq/Il21R23.fastq	WARN	117107	20164262	5836	397	0	110863	116660	0	15634240
c4_fastq/Il21R34.fastq	WARN	144571	26733159	8082	1234	0	135235	144527	0	20977538
c4_fastq/Il21R46.fastq	WARN	96529	18427843	1910	164	0	94450	96517	0	14829732
c4_fastq/Il21R47.fastq	WARN	68946	12006908	3342	73	0	65528	68938	0	9341514
c4_fastq/Il8R01.fastq	WARN	97646	17103413	3918	620	0	93095	97615	0	13252177
c4_fastq/Il8R02.fastq	WARN	107555	18778943	3862	109	0	103576	107527	0	14655281
c4_fastq/Il8R06.fastq	WARN	73141	13471669	3693	435	0	69006	73121	0	10667471
c4_fastq/Il8R17.fastq	WARN	118809	20932258	5267	140	0	113398	118798	0	16448515
c4_fastq/Il8R27.fastq	WARN	130792	24175618	7409	252	0	123127	130777	0	19141158
c4_fastq/Il8R39.fastq	WARN	107077	19770990	3947	275	0	102847	107060	0	15688136
c4_fastq/Il8R40.fastq	WARN	126530	22865059	5833	207	0	120483	126515	0	18041147
c4_fastq/Mock-10.fastq	WARN	84849	14817632	12575	581	0	71682	84815	0	11457131
c4_fastq/Mock-11.fastq	WARN	105328	19900540	6630	893	0	97790	105282	0	15642253
c4_fastq/Mock-12.fastq	WARN	93574	17639413	6179	842	0	86544	93540	0	13848258
c4_fastq/WTRP-10.fastq	WARN	9997	1393042	3167	14	0	6816	9988	0	1009725
c4_fastq/WTRP-11.fastq	WARN	1417	167118	643	1	0	772	1414	0	114509
c4_fastq/WTRP-12.fastq	WARN	4119	529949	1702	26	0	2390	4108	0	367807
c4_fastq/WTRX-7.fastq	WARN	3520	289640	2331	2	0	1187	3518	0	170655
c4_fastq/unknown.fastq	WARN	230058	39743015	44442	549	0	185021	229880	0	27074035
