sample status  in_reads        in_bp   too_short       too_long        too_many_n      out_reads       w/adapters      qualtrim_bp     out_bp
c2_fastq/C21R11.fastq	WARN	107027	18597290	8601	83	0	98310	106922	0	14317173
c2_fastq/C21R19.fastq	WARN	104236	17250257	11893	84	0	92205	104107	0	12923590
c2_fastq/C21R20.fastq	WARN	79084	13376714	8184	96	0	70753	78981	0	10158826
c2_fastq/C21R22.fastq	WARN	114265	19324914	11142	56	0	103026	114129	0	14617713
c2_fastq/C21R23.fastq	WARN	107599	18075739	10168	86	0	97295	107487	0	13651191
c2_fastq/C21R32.fastq	WARN	86581	14249641	11432	83	0	75024	86365	0	10523421
c2_fastq/C21R36.fastq	WARN	93667	15601294	9201	48	0	84375	93575	0	11711786
c2_fastq/C21R45.fastq	WARN	102938	17273444	9202	70	0	93591	102788	0	13077008
c2_fastq/C21R46.fastq	WARN	80937	14227798	7136	83	0	73707	80864	0	11001416
c2_fastq/C21R48.fastq	WARN	77286	13864917	6502	75	0	70694	77215	0	10853860
c2_fastq/C8R02.fastq	WARN	117971	20135724	10417	100	0	107401	117861	0	15341686
c2_fastq/C8R05.fastq	WARN	91364	15926795	7191	553	0	83605	91305	0	12180296
c2_fastq/C8R06.fastq	WARN	104629	17740133	11720	167	0	92705	104516	0	13266014
c2_fastq/C8R42.fastq	WARN	103243	17405744	9766	77	0	93352	103155	0	13171713
c2_fastq/F0R01.fastq	WARN	112092	19845125	7222	122	0	104718	111999	0	15426778
c2_fastq/F0R05.fastq	WARN	128062	22055395	9508	81	0	118451	127974	0	16975531
c2_fastq/F0R13.fastq	WARN	104653	17963562	8116	53	0	96460	104583	0	13817668
c2_fastq/F0R17.fastq	WARN	103161	18116824	8411	91	0	94636	103076	0	13928189
c2_fastq/F0R18.fastq	WARN	96342	16845834	6773	63	0	89484	96276	0	13063336
c2_fastq/F0R19.fastq	WARN	94119	16480056	7077	94	0	86927	94049	0	12784045
c2_fastq/F0R20.fastq	WARN	102360	17569345	8880	58	0	93391	102274	0	13438490
c2_fastq/F0R25.fastq	WARN	83567	14767932	6602	104	0	76833	83486	0	11411906
c2_fastq/F0R29.fastq	WARN	105816	18447322	9081	80	0	96635	105753	0	14298148
c2_fastq/F0R34.fastq	WARN	86590	15465779	6350	74	0	80153	86533	0	12097021
c2_fastq/F0R37.fastq	WARN	88420	15530981	6061	82	0	82258	88343	0	12068465
c2_fastq/F0R39.fastq	WARN	98811	17530217	7355	89	0	91355	98752	0	13641093
c2_fastq/F0R43.fastq	WARN	87201	15223434	8141	67	0	78977	87144	0	11713061
c2_fastq/F0R48.fastq	WARN	93312	15909373	9365	67	0	83863	93237	0	12156110
c2_fastq/F12R07.fastq	WARN	109271	18919739	8726	220	0	100297	109179	0	14561600
c2_fastq/F12R23.fastq	WARN	117495	19922665	11344	91	0	106022	117109	0	15149474
c2_fastq/F12R31.fastq	WARN	81383	14278004	6326	75	0	74962	81314	0	11076552
c2_fastq/F12R45.fastq	WARN	101099	17659212	8242	110	0	92718	100995	0	13616791
c2_fastq/F12R47.fastq	WARN	76051	13341736	5417	117	0	70483	75966	0	10286066
c2_fastq/F16R19.fastq	WARN	96506	16775520	7489	144	0	88836	96406	0	12920034
c2_fastq/F16R42.fastq	WARN	92322	15959399	7977	62	0	84266	92180	0	12239535
c2_fastq/F16R45.fastq	WARN	111831	19592642	8933	103	0	102758	111712	0	15106351
c2_fastq/F16R48.fastq	WARN	87810	15630015	6813	92	0	80893	87742	0	12207604
c2_fastq/F20R09.fastq	WARN	106577	18860314	6913	146	0	99492	106501	0	14648253
c2_fastq/F20R10.fastq	WARN	96227	17904134	4067	263	0	91886	96185	0	14199341
c2_fastq/F20R19.fastq	WARN	104031	17682687	7983	83	0	95942	103947	0	13546945
c2_fastq/F20R24.fastq	WARN	101740	17631169	9157	95	0	92445	101580	0	13567494
c2_fastq/F20R32.fastq	WARN	98689	17478140	7094	70	0	91507	98633	0	13563563
c2_fastq/F20R34.fastq	WARN	110154	18737128	10571	79	0	99393	109719	0	14322615
c2_fastq/F20R45.fastq	WARN	139053	24187713	8551	74	0	130405	138981	0	18721374
c2_fastq/F21R10.fastq	WARN	76485	13033243	7588	84	0	68773	76386	0	9913585
c2_fastq/F21R20.fastq	WARN	115403	19245298	12968	223	0	102141	115271	0	14466412
c2_fastq/F21R21.fastq	WARN	81218	13567513	7776	63	0	73342	81145	0	10257582
c2_fastq/F21R24.fastq	WARN	101085	17286612	8606	72	0	92370	100999	0	13202712
c2_fastq/F21R36.fastq	WARN	108627	18697567	8585	59	0	99950	108527	0	14356276
c2_fastq/F8R02.fastq	WARN	91739	15566996	8524	104	0	83083	91638	0	11851764
c2_fastq/F8R16.fastq	WARN	107519	18620778	8559	59	0	98871	107447	0	14317119
