sample status  in_reads        in_bp   too_short       too_long        too_many_n      out_reads       w/adapters      qualtrim_bp     out_bp
c3_fastq/C21R07.fastq	WARN	139826	23609680	12070	37	0	127699	139762	0	17930418
c3_fastq/C21R09.fastq	WARN	83875	13812678	10358	34	0	73465	83840	0	10256881
c3_fastq/C21R10.fastq	WARN	113622	18575058	14438	107	0	99048	113558	0	13839202
c3_fastq/C21R31.fastq	WARN	95984	16803133	10780	93	0	85104	95945	0	12943164
c3_fastq/C21R35.fastq	WARN	90071	15074333	9203	58	0	80801	90039	0	11444051
c3_fastq/C21R43.fastq	WARN	115684	19220303	12033	33	0	103601	115630	0	14359151
c3_fastq/C8R01.fastq	WARN	113274	19377500	11696	410	0	101136	113218	0	14689720
c3_fastq/C8R14.fastq	WARN	111421	18708318	12336	62	0	99011	111378	0	14138054
c3_fastq/C8R15.fastq	WARN	110624	18925174	10113	103	0	100388	110571	0	14409349
c3_fastq/C8R25.fastq	WARN	89871	15850332	8770	46	0	81046	89849	0	12243506
c3_fastq/C8R27.fastq	WARN	99013	16753522	9759	55	0	89189	98977	0	12782699
c3_fastq/C8R29.fastq	WARN	97759	16521121	9977	173	0	87597	97709	0	12579477
c3_fastq/C8R37.fastq	WARN	84465	13880810	10477	36	0	73930	84294	0	10285656
c3_fastq/C8R38.fastq	WARN	101868	16835333	10493	29	0	91328	101812	0	12598088
c3_fastq/C8R39.fastq	WARN	94148	15725105	10281	232	0	83613	94089	0	11787170
c3_fastq/C8R41.fastq	WARN	107910	17962254	10617	52	0	97221	107853	0	13520997
c3_fastq/F0R16.fastq	WARN	123151	21670211	6926	41	0	116179	123129	0	16943185
c3_fastq/F0R21.fastq	WARN	84533	13877154	9246	94	0	75181	84498	0	10396776
c3_fastq/F0R23.fastq	WARN	115916	19529722	11109	65	0	104725	115862	0	14802049
c3_fastq/F0R26.fastq	WARN	88688	15108624	10541	104	0	78034	88649	0	11513622
c3_fastq/F0R41.fastq	WARN	88169	15652764	7550	129	0	80482	88105	0	12212259
c3_fastq/F12R08.fastq	WARN	140924	23710258	11116	50	0	129745	140887	0	18148803
c3_fastq/F12R10.fastq	WARN	96999	16151483	12055	156	0	84762	96916	0	12090571
c3_fastq/F12R11.fastq	WARN	53890	9109882	5969	60	0	47860	53868	0	6888577
c3_fastq/F12R20.fastq	WARN	110320	18971548	12185	272	0	97837	110239	0	14468483
c3_fastq/F12R21.fastq	WARN	106891	17944381	9469	94	0	97307	106839	0	13622601
c3_fastq/F12R22.fastq	WARN	120778	20304207	10400	66	0	110294	120732	0	15446603
c3_fastq/F12R32.fastq	WARN	103115	17878552	8281	116	0	94707	103081	0	13729196
c3_fastq/F16R07.fastq	WARN	101930	16938507	10843	78	0	91000	101899	0	12787834
c3_fastq/F16R11.fastq	WARN	93425	15731994	9369	254	0	83788	93380	0	11902198
c3_fastq/F16R12.fastq	WARN	109488	18390705	8737	88	0	100653	109429	0	14016249
c3_fastq/F16R23.fastq	WARN	126842	21710288	9280	73	0	117483	126824	0	16642992
c3_fastq/F16R31.fastq	WARN	147456	25669334	15610	491	0	131316	147236	0	19709140
c3_fastq/F16R32.fastq	WARN	55477	9758299	5331	155	0	49985	55451	0	7497755
c3_fastq/F16R34.fastq	WARN	130444	21977096	12791	56	0	117579	130394	0	16669880
c3_fastq/F20R11.fastq	WARN	108813	18814764	7971	38	0	100792	108784	0	14507710
c3_fastq/F20R12.fastq	WARN	91951	15843694	8640	232	0	83051	91882	0	12103466
c3_fastq/F21R09.fastq	WARN	105615	17944207	9304	100	0	96195	105559	0	13663934
c3_fastq/F21R12.fastq	WARN	107842	18744756	9420	572	0	97827	107783	0	14367498
c3_fastq/F21R22.fastq	WARN	188076	31817866	16719	95	0	171245	188011	0	24147712
c3_fastq/F21R31.fastq	WARN	88925	15264156	9651	91	0	79175	88875	0	11695140
c3_fastq/F21R35.fastq	WARN	108675	18629274	11092	58	0	97516	108634	0	14255946
c3_fastq/F21R45.fastq	WARN	113385	19450076	8837	38	0	104497	113330	0	14935698
c3_fastq/F21R47.fastq	WARN	112634	19321327	8813	114	0	103592	112209	0	14855471
c3_fastq/F8R04.fastq	WARN	49017	7822837	7596	17	0	41395	49000	0	5723993
c3_fastq/F8R06.fastq	WARN	102896	17846961	8739	197	0	93947	102848	0	13703693
