sample status  in_reads        in_bp   too_short       too_long        too_many_n      out_reads       w/adapters      qualtrim_bp     out_bp
c1_fastq/C21R08.fastq	WARN	84866	14276837	10398	54	0	74394	84763	0	10763662
c1_fastq/C21R12.fastq	WARN	91161	14765501	12101	59	0	78955	91020	0	10971030
c1_fastq/C21R24.fastq	WARN	105231	17675090	11743	72	0	93395	105168	0	13334324
c1_fastq/C21R33.fastq	WARN	82146	13629570	9669	45	0	72404	82084	0	10174925
c1_fastq/C21R34.fastq	WARN	93797	15675087	9292	44	0	84449	93772	0	11839300
c1_fastq/C21R44.fastq	WARN	97449	16531628	9857	120	0	87452	97397	0	12588954
c1_fastq/C8R03.fastq	WARN	106207	18398558	9486	265	0	96441	106103	0	14112901
c1_fastq/C8R16.fastq	WARN	85455	14930650	7303	78	0	78055	85409	0	11497023
c1_fastq/C8R28.fastq	WARN	86121	14230956	9568	40	0	76491	86072	0	10595605
c1_fastq/F0R04.fastq	WARN	105208	17923221	10057	106	0	95033	105141	0	13698436
c1_fastq/F0R06.fastq	WARN	80098	13787375	7653	49	0	72383	80061	0	10579256
c1_fastq/F0R07.fastq	WARN	102266	17539902	10800	139	0	91314	102198	0	13324001
c1_fastq/F0R08.fastq	WARN	88400	15411840	8304	78	0	80006	88349	0	11886650
c1_fastq/F0R09.fastq	WARN	83636	14179477	9305	39	0	74278	83595	0	10754756
c1_fastq/F0R12.fastq	WARN	95035	15962061	11254	104	0	83657	94970	0	12017379
c1_fastq/F0R14.fastq	WARN	110503	18904338	11275	111	0	99099	109971	0	14416512
c1_fastq/F0R15.fastq	WARN	94760	15829266	9899	64	0	84784	94727	0	11951710
c1_fastq/F0R24.fastq	WARN	90441	15829195	7813	96	0	82509	90382	0	12217605
c1_fastq/F0R28.fastq	WARN	94225	15907222	9980	87	0	84135	94156	0	12053444
c1_fastq/F0R30.fastq	WARN	85557	14764833	8767	116	0	76662	85495	0	11358467
c1_fastq/F0R33.fastq	WARN	79812	13952315	5838	53	0	73916	79787	0	10790834
c1_fastq/F0R35.fastq	WARN	97895	17044063	9703	76	0	88105	97851	0	13092804
c1_fastq/F0R36.fastq	WARN	61936	10745300	6823	125	0	54979	61902	0	8264499
c1_fastq/F0R38.fastq	WARN	80502	13985040	7135	72	0	73281	80455	0	10771064
c1_fastq/F0R40.fastq	WARN	65337	10897586	7214	52	0	58060	65292	0	8188238
c1_fastq/F0R42.fastq	WARN	55475	9719046	6461	204	0	48802	55273	0	7505021
c1_fastq/F0R44.fastq	WARN	92485	15805176	9812	89	0	82563	92431	0	12095620
c1_fastq/F0R45.fastq	WARN	77959	13623075	7467	62	0	70425	77866	0	10540575
c1_fastq/F0R47.fastq	WARN	91472	15372391	11218	84	0	80152	91421	0	11528696
c1_fastq/F12R09.fastq	WARN	86350	14386363	7997	62	0	78273	86296	0	10921126
c1_fastq/F12R19.fastq	WARN	68653	11469666	8751	124	0	59762	68582	0	8598122
c1_fastq/F12R33.fastq	WARN	95478	16957794	6099	116	0	89252	95447	0	13184577
c1_fastq/F12R42.fastq	WARN	82835	14374528	8499	78	0	74248	82792	0	11050589
c1_fastq/F16R08.fastq	WARN	56874	9441410	5658	9	0	51201	56846	0	7151999
c1_fastq/F16R20.fastq	WARN	97380	15991164	11147	94	0	86119	97252	0	11972241
c1_fastq/F16R21.fastq	WARN	75812	12568088	7821	50	0	67926	75772	0	9482302
c1_fastq/F16R22.fastq	WARN	141512	23562044	14441	69	0	126986	141440	0	17760261
c1_fastq/F16R33.fastq	WARN	92982	16251695	6283	67	0	86616	92942	0	12571415
c1_fastq/F16R36.fastq	WARN	100143	17379796	8549	88	0	91493	100108	0	13344520
c1_fastq/F20R20.fastq	WARN	108802	17848027	13121	120	0	95496	108624	0	13273511
c1_fastq/F20R33.fastq	WARN	83802	14261965	9172	72	0	74544	83754	0	10840690
c1_fastq/F20R36.fastq	WARN	93264	16097996	8201	114	0	84934	93222	0	12369921
c1_fastq/F20R47.fastq	WARN	82619	14481980	7141	96	0	75369	82584	0	11197761
c1_fastq/F20R48.fastq	WARN	72896	12936251	6746	99	0	66041	72859	0	10059876
c1_fastq/F21R19.fastq	WARN	88659	15067406	8329	73	0	80242	88613	0	11472404
c1_fastq/F21R23.fastq	WARN	83299	13835652	7978	39	0	75265	83260	0	10467250
c1_fastq/F21R34.fastq	WARN	82357	13693579	9512	54	0	72775	82310	0	10277027
c1_fastq/F21R42.fastq	WARN	84068	14189925	10009	85	0	73960	84006	0	10702001
c1_fastq/F21R46.fastq	WARN	63379	10979086	7684	186	0	55498	63331	0	8376862
c1_fastq/F8R09.fastq	WARN	56282	9406582	6984	64	0	49228	56255	0	7053868
c1_fastq/F8R12.fastq	WARN	101312	16831092	11851	53	0	89393	101271	0	12632083
c1_fastq/F8R17.fastq	WARN	84422	14090882	7579	101	0	76727	84375	0	10702757
c1_fastq/F8R18.fastq	WARN	73571	12556828	7891	133	0	65532	73531	0	9564585
c1_fastq/F8R22.fastq	WARN	95229	16513520	8660	347	0	86208	95178	0	12665382
c1_fastq/F8R29.fastq	WARN	99642	17063926	10117	100	0	89408	99526	0	13070928
c1_fastq/F8R34.fastq	WARN	100547	17014257	11865	287	0	88369	100425	0	12871748
c1_fastq/F8R36.fastq	WARN	83303	14081392	8537	45	0	74708	83258	0	10713185
c1_fastq/F8R40.fastq	WARN	89502	15630051	9349	190	0	79871	88997	0	12077370
c1_fastq/F8R46.fastq	WARN	57031	9813724	5913	179	0	50927	56978	0	7521624
c1_fastq/F8R48.fastq	WARN	92986	15596350	10889	73	0	82009	92915	0	11756003
c1_fastq/Il21R10.fastq	WARN	59868	10654669	2190	102	0	57566	59824	0	8356433
c1_fastq/Il21R20.fastq	WARN	76914	12648077	11060	130	0	65705	76832	0	9262241
c1_fastq/Il21R22.fastq	WARN	51981	9014508	2189	80	0	49703	51955	0	7003519
c1_fastq/Il21R24.fastq	WARN	70468	11954271	2224	9	0	68230	70440	0	9269993
c1_fastq/Il21R32.fastq	WARN	75181	13357181	4687	194	0	70288	75128	0	10410020
c1_fastq/Il21R44.fastq	WARN	75612	13978515	3284	321	0	72002	75592	0	11068120
c1_fastq/Il21R48.fastq	WARN	67193	11611963	4083	197	0	62900	67144	0	8983056
c1_fastq/Il8R14.fastq	WARN	79168	13094396	6421	68	0	72671	79110	0	9937751
c1_fastq/Il8R15.fastq	WARN	69	8140	34	0	0	35	69	0	5221
c1_fastq/Il8R29.fastq	WARN	97047	18249432	3028	304	0	93704	97010	0	14546940
c1_fastq/Il8R37.fastq	WARN	61457	11740405	1885	192	0	59369	61434	0	9401059
c1_fastq/Mock-01.fastq	WARN	78912	14596522	7072	672	0	71147	78802	0	11385744
c1_fastq/Mock-02.fastq	WARN	84867	15764212	7712	799	0	76333	84794	0	12200243
c1_fastq/Mock-03.fastq	WARN	71505	13028605	8023	721	0	62735	71444	0	10032277
c1_fastq/WTRP-01.fastq	WARN	10194	1585131	2239	31	0	7920	10174	0	1176528
c1_fastq/WTRP-02.fastq	WARN	3769	525776	1183	4	0	2581	3764	0	379548
c1_fastq/WTRP-03.fastq	WARN	4875	580009	2083	2	0	2790	4866	0	412010
c1_fastq/WTRX-1.fastq	WARN	6927	984542	2199	8	0	4715	6912	0	694245
