Kingdom,Phylum,Class,Order,Family,Genus,Species,Control,Mock,Sample,ASV,contam_phy,contam_harsh
Bacteria,Firmicutes,Clostridia,Class_Clostridia,Class_Clostridia,Class_Clostridia,Class_Clostridia,0.0183288668272539,0.000101994190410914,0.05638186662849,ASV_0141,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Genus_Odoribacter,0.00662346977480696,0.000189063079005679,0.0552077280497356,ASV_0142,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,epidermidis/haemolyticus/petrasii,0.0259005220291686,0.000524378247479901,0.0471696358788981,ASV_0143,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Genus_Odoribacter,0.00298027060857126,0.000189063079005679,0.0563140282913131,ASV_0144,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0.0157860862348213,0,0.0561709245536182,ASV_0145,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Genus_Prevotella,0.00189390352455446,0.000137809382062731,0.057332060455642,ASV_0146,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Genus_Bacteroides,0.00857238363942572,0.00051593554007409,0.0547229989907827,ASV_0147,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruthenibacterium,Genus_Ruthenibacterium,0.00755439606099474,0.000378126158011359,0.0448929641962393,ASV_0148,FALSE,FALSE
Bacteria,Proteobacteria,Deltaproteobacteria,Class_Deltaproteobacteria,Class_Deltaproteobacteria,Class_Deltaproteobacteria,Class_Deltaproteobacteria,0.0076499388004896,0,0.0535509510740763,ASV_0149,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.0050999592003264,0,0.0573630177945782,ASV_0150,FALSE,FALSE
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Family_Desulfovibrionaceae,Family_Desulfovibrionaceae,0.00274685877485317,0.000338765470651088,0.0495067873204458,ASV_0151,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Family_Prevotellaceae,Family_Prevotellaceae,0.032669159821386,0.000149702391645409,0.0515977167096205,ASV_0152,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00578580933829627,0,0.0389224925029487,ASV_0153,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Genus_Anaerotruncus,0.0203095377239567,0,0.0498994331069188,ASV_0154,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,0.0346547413519271,ASV_0155,FALSE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Genus_Anaerotruncus,0.00149013530428563,0,0.0468536213131767,ASV_0156,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,Genus_Peptococcus,0.000964301556382712,0.000149702391645409,0.0478630766669772,ASV_0157,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00659009450461203,0.000189063079005679,0.0431578312450431,ASV_0158,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Genus_Odoribacter,0.00730208820565483,0.000202620083465715,0.0477124213478777,ASV_0159,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0.000189063079005679,0.0484259270215566,ASV_0160,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Frisingicoccus,Genus_Frisingicoccus,0.0176585377396451,0.000413428146188193,0.0399476652125021,ASV_0161,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,Genus_Anaerofilum,0,0,0.0398420835496057,ASV_0162,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Genus_Odoribacter,0.0101790569324634,0.000426645139371635,0.0455089393917583,ASV_0163,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Class_Clostridia,Class_Clostridia,Class_Clostridia,Class_Clostridia,0,0.000632813416789355,0.0463200072090775,ASV_0164,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Family_Peptostreptococcaceae,Family_Peptostreptococcaceae,0.0721530316405587,0.000877295656905881,0.0365039843390488,ASV_0165,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.0077144124510617,0,0.0329071894029479,ASV_0166,FALSE,FALSE
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Genus_Akkermansia,0.00688340371388252,0.000151026375246173,0.0493732140661014,ASV_0167,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,merdae,0.00378780704910892,0,0.0369792626395399,ASV_0168,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00149013530428563,0.000305087740969368,0.0472330338145409,ASV_0169,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_2,Family_Bacillaceae_2,Family_Bacillaceae_2,0.00169505890329689,0,0.0408382357259765,ASV_0170,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.0341202923375642,ASV_0171,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Colidextribacter,Genus_Colidextribacter,0,0,0.0417340328140087,ASV_0172,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Genus_Bradyrhizobium,11.0470689316219,0.0095424033871729,0.00370352147449261,ASV_0173,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.00189390352455446,0.000239803572473645,0.0385848748952812,ASV_0174,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,filiformis,0,0,0.0402894420574958,ASV_0175,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,Genus_Enterocloster,0.00251344694113507,0.000151026375246173,0.0642574276950988,ASV_0176,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Genus_Parabacteroides,0.00289290466914814,0.000101994190410914,0.0289741061568875,ASV_0177,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.0124719381391868,0.000239803572473645,0.0349715431666712,ASV_0178,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Genus_Streptococcus,0,0,0.0340774539938959,ASV_0179,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum,Genus_Anaerotignum,0,0.000464681843131141,0.0340587658182217,ASV_0180,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,Genus_Marvinbryantia,0.00298027060857126,0.000374137596105748,0.0358919549908486,ASV_0181,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Genus_Bacteroides,0.0128911514243367,0.000189063079005679,0.0363647062551707,ASV_0182,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.0211508678150287,0,0.0371598679824901,ASV_0183,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00699386272488086,0.000582114538833187,0.0368092953799949,ASV_0184,FALSE,FALSE
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,Genus_Escherichia/Shigella,0.0183002708440085,0.709392303299262,0.000294573240626389,ASV_0185,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Genus_Romboutsia,0.0140933138935485,0.000189063079005679,0.0252912875012689,ASV_0186,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Mucinivorans,Genus_Mucinivorans,0.00633778664927212,0,0.0342700606490687,ASV_0187,FALSE,TRUE
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Family_Synergistaceae,Family_Synergistaceae,0,0.000189063079005679,0.0329908819486892,ASV_0188,FALSE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.000667320640894744,0,0.0310673191289582,ASV_0189,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.00553025020873446,0,0.0322512962092069,ASV_0190,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0.0223187193381168,0.000146765292943525,0.034690466786458,ASV_0191,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longicatena,Genus_Longicatena,0.00555395769335616,0,0.0335682176083639,ASV_0192,FALSE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Genus_Oscillibacter,0,0,0.0340168291582484,ASV_0193,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00149013530428563,0.000291057269416594,0.0315985081901689,ASV_0194,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Family_Peptostreptococcaceae,Family_Peptostreptococcaceae,0.024745273143062,0.000509970952054571,0.0204431732357665,ASV_0195,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.0037163266182999,0.000137809382062731,0.0284586712818118,ASV_0196,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,laneus,0.00760693892850302,0.000146765292943525,0.0274425376888903,ASV_0197,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acutalibacter,Genus_Acutalibacter,0.00623596906959342,0.000552425348947905,0.0356296335753466,ASV_0198,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.00289290466914814,0,0.022595551702895,ASV_0199,FALSE,FALSE
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,detusculanense/insidiosa/mannitolilytica/pickettii/solanacearum/syzygii,7.51989481328571,0.00377267561430317,0.00242489946759277,ASV_0200,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Genus_Romboutsia,0.0388885872880721,0.000101994190410914,0.0220292837101098,ASV_0201,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00149013530428563,0.000189063079005679,0.0317922419139003,ASV_0202,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Family_Peptococcaceae_1,Family_Peptococcaceae_1,0.00289290466914814,0.000473637754011935,0.0275037518837756,ASV_0203,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.0132573246718812,0,0.0289824965491345,ASV_0204,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.0120642569443358,0,0.0294831433740274,ASV_0205,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Genus_Intestinimonas,0.00182242309374544,0,0.0280305091477906,ASV_0206,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium_XVIII,saccharogumia,0,0,0.0260393687593169,ASV_0207,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Clostridium_XVIII,cocleatum,0.00378780704910892,0,0.0265093541971428,ASV_0208,FALSE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.003647591249466,0.000189063079005679,0.0227818737334925,ASV_0209,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Genus_Odoribacter,0,0.000137809382062731,0.0247290723236167,ASV_0210,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,Genus_Erysipelatoclostridium,0.0208329387700991,0.000101994190410914,0.0272643167313775,ASV_0211,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Genus_Bacteroides,0.00783400093131144,0,0.0229344529952319,ASV_0212,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum,Genus_Anaerotignum,0,0,0.0227844779614515,ASV_0213,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,casseliflavus/faecium/gallinarum/saccharolyticus,0,0.000302052750492346,0.0227992926032943,ASV_0214,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Class_Clostridia,Class_Clostridia,Class_Clostridia,Class_Clostridia,0,0,0.0231805962773018,ASV_0215,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0.000618743208854336,0.0203781045933384,ASV_0217,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Class_Bacilli,Class_Bacilli,Class_Bacilli,Class_Bacilli,0,0.000393051459827508,0.0215483310892303,ASV_0218,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Genus_Intestinimonas,0.00378780704910892,0.000101994190410914,0.0220101113697388,ASV_0219,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalicatena,Genus_Faecalicatena,0,0.000275618764125462,0.0193638126709505,ASV_0220,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.0122740605431664,0,0.0187197180163124,ASV_0221,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Genus_Faecalibacillus,0,0,0.0210356528896087,ASV_0222,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00149013530428563,0,0.024151424394317,ASV_0223,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00149013530428563,0.000378126158011359,0.0249722238168497,ASV_0224,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Family_Aerococcaceae,Family_Aerococcaceae,0.00149013530428563,0.000416463977694031,0.0678290656353594,ASV_0225,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00149013530428563,0,0.0202038891045951,ASV_0226,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Desnuesiella,Genus_Desnuesiella,0.00422404325420292,0,0.0311254708330937,ASV_0227,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Genus_Roseburia,0.0025499796001632,0,0.0246710022806881,ASV_0228,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,Genus_Mediterraneibacter,0,0,0.0176136012462706,ASV_0229,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0,0.0187808187665571,ASV_0230,FALSE,FALSE
Bacteria,Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,Phylum_Firmicutes,0,0.000137809382062731,0.0192735085584689,ASV_0231,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00404011490444883,0,0.0214668904602689,ASV_0232,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Genus_Streptococcus,0,0,0.0189389949817237,ASV_0234,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Genus_Blautia,0,0,0.0332499284925825,ASV_0235,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0.000291870747785926,0.0185787850531918,ASV_0236,FALSE,FALSE
Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,amycolatum,0.0076499388004896,0,0.0143896646838061,ASV_0237,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.0036600541688017,0,0.0164825634238766,ASV_0238,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Colidextribacter,Genus_Colidextribacter,0.00312175750156309,0,0.0193801626994915,ASV_0239,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Genus_Intestinimonas,0,0,0.0198614972098078,ASV_0240,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Genus_Anaerotruncus,0.00598656129651157,0.00032687246106841,0.0184007014442253,ASV_0242,FALSE,FALSE
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus/cohnii/lugdunensis/nepalensis,0.013500221789358,0.000201251786109602,0.0129545265963254,ASV_0243,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,Genus_Neglecta,0.000964301556382712,0.000305982571232743,0.0176092940708843,ASV_0244,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0.000101994190410914,0.0158872572386972,ASV_0245,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.000964301556382712,0.000137809382062731,0.0146666325265959,ASV_0246,FALSE,FALSE
Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Sediminibacterium,salmoneum,4.94662717104252,0.00139395471655291,0.00171121923128567,ASV_0247,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Massiliimalia,Genus_Massiliimalia,0,0.000203988380821828,0.0153735173166653,ASV_0248,FALSE,FALSE
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Family_Atopobiaceae,Family_Atopobiaceae,0.00215745594518037,0,0.0183427756610768,ASV_0249,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.000964301556382712,0,0.0167832076882674,ASV_0250,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,butyriciproducens,0.00192860311276542,0,0.0178556138331598,ASV_0251,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Genus_Brevundimonas,4.94253465116071,0.00318307924294629,0.00179861385913779,ASV_0252,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0,0.000567189237017038,0.0144365671394273,ASV_0253,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00189390352455446,0.000305982571232743,0.0184509932968576,ASV_0255,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0.000509970952054571,0.013513396120336,ASV_0256,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Genus_Intestinimonas,0.00189390352455446,0.000101994190410914,0.0158957164744215,ASV_0257,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0,0,0.0141634001635647,ASV_0258,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00757561409821784,0.000393051459827508,0.015522694813838,ASV_0259,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,senegalensis,0.00358896242785135,0.000137809382062731,0.0165331915127053,ASV_0260,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Genus_Butyrivibrio,0,0,0.0150159982852827,ASV_0261,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Genus_Oscillibacter,0.00285820508093717,0.000305982571232743,0.0176129296771831,ASV_0262,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,Genus_Longibaculum,0,0,0.0119628624443378,ASV_0263,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,Genus_Dysosmobacter,0,0,0.0157763086740731,ASV_0264,FALSE,FALSE
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,aquatica/saccharophila/soli,3.77182757169565,0.00367665434384875,0.000366477453593435,ASV_0265,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Pseudoramibacter,Genus_Pseudoramibacter,0.0197958011257002,0,0.0131258810096053,ASV_0266,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.00257619084421774,0,0.0138498869836263,ASV_0267,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,plautii,0.00289290466914814,0,0.0153244368994555,ASV_0268,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Genus_Blautia,0.00861400637436472,0,0.0122002815342949,ASV_0269,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,Genus_Butyricicoccus,0,0,0.0154559006492809,ASV_0270,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00378780704910892,0,0.0133067359507479,ASV_0272,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.00462435572518441,0.000203988380821828,0.0101835358863823,ASV_0273,TRUE,FALSE
Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Family_Chitinophagaceae,Family_Chitinophagaceae,3.83147170709189,0.00158991347970112,0.00135940711378103,ASV_0274,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,Genus_Enterocloster,0.0119239544834406,0,0.0132350313983087,ASV_0275,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Genus_Intestinimonas,0.00245443686066834,0.00142543574345067,0.0140687712088023,ASV_0276,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.0143399638372237,ASV_0277,FALSE,FALSE
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Genus_Phocaeicola,0.00915377171850803,0,0.0150060605115126,ASV_0278,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Order_Clostridiales,Order_Clostridiales,Order_Clostridiales,0.00149013530428563,0.000137809382062731,0.0135902602059007,ASV_0279,FALSE,FALSE
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Family_Erysipelotrichaceae,Family_Erysipelotrichaceae,0,0.000146765292943525,0.014791112796527,ASV_0280,FALSE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.0148207948703027,ASV_0281,FALSE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0.0025499796001632,0,0.0140311973675036,ASV_0283,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Family_Lachnospiraceae,Family_Lachnospiraceae,0.00757561409821784,0.000100625893054801,0.0142635975649249,ASV_0284,FALSE,FALSE
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Genus_Sphingopyxis,3.14404804306421,0.00262531113229648,0.00267761484102237,ASV_0285,TRUE,TRUE
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Genus_Romboutsia,0,0.000100625893054801,0.0114200860663887,ASV_0286,FALSE,FALSE
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Family_Ruminococcaceae,Family_Ruminococcaceae,0,0,0.0102260204323252,ASV_0287,FALSE,FALSE
